# tic_id,sector,outburst,flare,tpeak,tpeak_ll,tpeak_ul,ampl,ampl_ll,ampl_ul,fwhm,fwhm_ll,fwhm_ul,duration,duration_ll,duration_ul,bol_energy,bol_energy_ll,bol_energy_ul,M_CME,M_CME_ll,M_CME_ul,tessmag,teff,radius,logg,type,tess_rot,kelt_rot,rot,FFD_alpha,FFD_beta,preb_chem,ozone_depl_cons,ozone_depl_perm
155895287,2,2,2,2458357.551953034,0.00014314381405711174,0.00015291757881641388,1.020834994619205,0.05800186498697968,0.14093498781631242,0.0018799816789423483,0.0001321663309157648,9.91554813049118e-05,0.04061040610406104,0.037387040537072036,0.043670436704367044,1.681028371603022e+33,1.7203493716912003e+32,7.736051520567461e+31,4.730644315644235e+19,4.019541504201483e+19,1.0224872574425595e+21,13.46399975,3115.0,nan,nan,M0-M4.5,0.708,nan,0.708,-0.938367838754,29.8320802438,0.0,0.0,0.0
155895287,2,3,1,2458358.3233854794,0.00010985275730490685,0.00010493304580450058,0.18406512875756617,0.01226249969577442,0.012919424036235444,0.0028478583908580738,0.0003258647913789111,0.00036842033825828244,0.04398377317106504,0.03830371637049704,0.05046717133838005,4.6231507733962014e+32,3.220337780971828e+31,4.199502303521752e+31,9.550836874054371e+19,9.312943922359984e+19,1.289579318077739e+21,13.46399975,3115.0,nan,nan,M0-M4.5,0.708,nan,0.708,-0.938367838754,29.8320802438,0.0,0.0,0.0
155895287,2,4,1,2458373.0202874774,6.107334047555923e-05,6.27376139163971e-05,0.39099319641324126,0.017500739426870582,0.01846217421728985,0.0016869123247445581,0.00013418948237081067,0.00013637406393245057,0.030623639569729036,0.027933612669460026,0.033400334003340026,5.308223315446271e+32,2.9638158189398666e+31,3.1176138355803827e+31,8.646135810491313e+19,8.084644663774527e+19,7.473374000378266e+20,13.46399975,3115.0,nan,nan,M0-M4.5,0.708,nan,0.708,-0.938367838754,29.8320802438,0.0,0.0,0.0
155896947,2,1,1,2458366.4226631,5.476269870996475e-05,6.276695057749748e-05,0.5806938739041769,0.07046455104676497,0.10117638562342313,0.0006177370016181983,0.00014790951210708351,0.00014586593290697087,0.012090120901209006,0.008976756434231015,0.015386820534872003,5.726080265303494e+31,6.83467406407058e+30,4.9130131559761255e+30,1.4219069283473498e+19,1.3593655983383218e+19,2.2044619175214534e+20,12.87800026,2911.0,nan,nan,M4.5-M10,0.179,nan,0.179,nan,nan,0.0,0.0,0.0
155896947,2,1,2,2458366.4288775343,0.0008612633682787418,0.0007967092096805573,0.05133416498164757,0.008598399098979657,0.009316804099689012,0.009913228763261017,0.002204915786722531,0.002755101813273207,0.10594105941059409,0.07713410467438006,0.14322476558098915,8.27888946567746e+31,1.753991489492601e+31,1.8347841451427319e+31,2.0584030546781442e+19,1.960889805613193e+19,1.4656496492057792e+20,12.87800026,2911.0,nan,nan,M4.5-M10,0.179,nan,0.179,nan,nan,0.0,0.0,0.0
156002545,2,1,1,2458357.9459989145,1.3662036508321762e-05,1.4006160199642181e-05,0.33634989923513137,0.006288740833681361,0.0062400925191317125,0.002260963645466424,6.999173514653321e-05,7.383102607670796e-05,0.03982039820398203,0.038440384403844036,0.04127707943746105,9.166722641868947e+32,2.1564794028128954e+31,1.9987405664002247e+31,1.4913631081029517e+20,1.4410097181509648e+20,1.896447819920303e+21,11.43700027,3220.0,nan,nan,M0-M4.5,0.353,nan,0.353,-0.906768010625,28.8138942675,0.0,0.0,0.0
156002545,2,2,1,2458360.3755286103,0.00040539493784308434,0.00041656801477074623,0.06136616351688036,0.0035259185206834714,0.0035612213051724045,0.01571050644329442,0.0016173652989873218,0.001667159082211024,0.1783051163844972,0.15685156851568513,0.20086534198675318,1.0162847026514773e+33,8.641913071377669e+31,8.667050841570737e+31,2.0911695597220607e+20,1.9971541295319276e+20,2.4867031285304436e+21,11.43700027,3220.0,nan,nan,M0-M4.5,0.353,nan,0.353,-0.906768010625,28.8138942675,0.0,0.0,0.0
156002545,2,2,2,2458360.3626649166,0.00014646723866462708,0.00014721602201461792,0.1551703201166738,0.0037867404194634746,0.0034893210749897263,0.010851995283489933,0.0006061761354003888,0.0006511887263128784,0.16072827394940614,0.15080817474841415,0.17132837995046613,2.081994968697817e+33,1.1386275783325239e+32,8.324744976476917e+31,7.837153219664514e+19,7.445162713776452e+19,1.4446625476822562e+21,11.43700027,3220.0,nan,nan,M0-M4.5,0.353,nan,0.353,-0.906768010625,28.8138942675,0.0,0.0,0.0
156002545,2,3,1,2458381.1945812595,9.385170415043831e-05,0.00010506808757781982,0.08636516593788217,0.004502536241769564,0.004667969732014318,0.003678144692455255,0.0003596251751364797,0.00040706003178157726,0.04641713083797504,0.04121707883745504,0.05235719023856905,4.4194779654839455e+32,3.5802578849969106e+31,3.6338254435168427e+31,5.75769770433241e+19,5.226077548600137e+19,9.18626410000548e+20,11.43700027,3220.0,nan,nan,M0-M4.5,0.353,nan,0.353,-0.906768010625,28.8138942675,0.0,0.0,0.0
156084049,2,1,1,2458376.6138554094,3.465218469500542e-05,3.2842159271240234e-05,0.09955948072796651,0.002758647587776372,0.0028628198295017754,0.0030948686358110936,0.00015650988790487938,0.00016148404016252428,0.04069374027073604,0.03833038330383304,0.04316709833765005,2.5726146100914152e+33,9.093556428852702e+31,9.436513455974213e+31,1.4861042545838847e+20,1.4086247901902163e+20,2.1950785984976388e+21,9.85200024,3576.0,0.49742401,nan,M0-M4.5,nan,nan,nan,nan,nan,0.0,0.0,0.0
